F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,label
9.09,0.0,0.0,3.03,0.0,12.12,3.03,15.15,15.15,6.06,15.15,9.09,0.0,0.0,0.0,6.06,3.03,3.03,0.0,0.0,1
15.15,0.0,0.0,0.0,12.12,24.24,0.0,3.03,6.06,6.06,0.0,0.0,0.0,0.0,12.12,0.0,6.06,12.12,3.03,0.0,1
0.0,3.03,3.03,0.0,3.03,15.15,0.0,3.03,21.21,6.06,3.03,9.09,6.06,0.0,0.0,6.06,3.03,15.15,0.0,3.03,1
11.76,0.0,0.0,5.88,5.88,26.47,0.0,5.88,5.88,5.88,2.94,0.0,0.0,0.0,5.88,2.94,8.82,5.88,0.0,5.88,1
11.76,0.0,0.0,5.88,2.94,17.65,0.0,2.94,2.94,17.65,0.0,0.0,5.88,0.0,17.65,0.0,5.88,5.88,2.94,0.0,1
5.88,2.94,0.0,0.0,0.0,0.0,0.0,2.94,14.71,14.71,8.82,2.94,2.94,8.82,14.71,5.88,5.88,0.0,5.88,2.94,1
23.53,0.0,2.94,5.88,2.94,5.88,5.88,8.82,11.76,8.82,2.94,5.88,2.94,0.0,2.94,0.0,0.0,8.82,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,20.59,0.0,0.0,0.0,23.53,0.0,0.0,29.41,23.53,0.0,1
14.71,0.0,0.0,5.88,0.0,11.76,0.0,11.76,8.82,0.0,2.94,2.94,0.0,5.88,14.71,0.0,0.0,20.59,0.0,0.0,1
5.88,0.0,5.88,8.82,0.0,11.76,0.0,2.94,14.71,14.71,2.94,0.0,2.94,0.0,5.88,5.88,0.0,8.82,2.94,5.88,1
20.59,0.0,2.94,5.88,8.82,2.94,2.94,2.94,0.0,20.59,5.88,0.0,8.82,0.0,11.76,0.0,2.94,2.94,0.0,0.0,1
0.0,0.0,5.88,0.0,0.0,5.88,0.0,5.88,8.82,20.59,5.88,2.94,5.88,0.0,11.76,2.94,2.94,20.59,0.0,0.0,1
38.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.18,0.0,0.0,0.0,17.65,0.0,0.0,0.0,0.0,2.94,0.0,0.0,1
11.76,2.94,0.0,0.0,0.0,17.65,0.0,0.0,8.82,32.35,2.94,0.0,2.94,0.0,11.76,0.0,0.0,2.94,2.94,2.94,1
14.71,0.0,2.94,0.0,0.0,5.88,0.0,5.88,5.88,23.53,5.88,0.0,0.0,2.94,17.65,2.94,0.0,5.88,2.94,2.94,1
11.76,0.0,2.94,14.71,5.88,2.94,0.0,2.94,8.82,14.71,0.0,2.94,2.94,0.0,20.59,2.94,2.94,2.94,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.82,2.94,2.94,5.88,0.0,17.65,2.94,2.94,8.82,17.65,8.82,0.0,0.0,0.0,5.88,0.0,8.82,5.88,0.0,0.0,1
2.94,0.0,0.0,0.0,0.0,0.0,0.0,44.12,17.65,14.71,0.0,0.0,0.0,2.94,8.82,0.0,2.94,2.94,2.94,0.0,1
5.88,0.0,0.0,0.0,2.94,5.88,0.0,2.94,8.82,8.82,5.88,0.0,11.76,2.94,17.65,2.94,5.88,5.88,5.88,5.88,1
14.71,0.0,2.94,0.0,2.94,14.71,0.0,2.94,5.88,0.0,5.88,2.94,8.82,2.94,5.88,0.0,8.82,11.76,2.94,5.88,1
20.59,0.0,0.0,5.88,2.94,2.94,0.0,8.82,11.76,5.88,2.94,2.94,0.0,0.0,8.82,2.94,2.94,11.76,0.0,8.82,1
2.94,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29,2.94,0.0,41.18,8.82,0.0,1
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.24,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.18,0.0,0.0,0.0,14.71,0.0,0.0,0.0,0.0,2.94,0.0,0.0,1
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0,0.0,0.0,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.86,0.0,0.0,0.0,2.86,14.29,0.0,2.86,0.0,8.57,0.0,0.0,0.0,0.0,34.29,2.86,0.0,31.43,0.0,0.0,1
0.0,0.0,0.0,2.86,2.86,0.0,0.0,17.14,48.57,11.43,2.86,2.86,0.0,0.0,0.0,0.0,0.0,11.43,0.0,0.0,1
5.71,2.86,0.0,0.0,8.57,5.71,2.86,0.0,5.71,22.86,0.0,0.0,2.86,2.86,17.14,0.0,2.86,11.43,5.71,2.86,1
22.86,0.0,5.71,11.43,2.86,14.29,0.0,0.0,22.86,8.57,2.86,2.86,2.86,0.0,0.0,0.0,0.0,2.86,0.0,0.0,1
11.43,0.0,2.86,5.71,0.0,11.43,0.0,11.43,8.57,2.86,0.0,0.0,0.0,5.71,17.14,2.86,5.71,14.29,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,17.14,0.0,2.86,20.0,5.71,0.0,5.71,14.29,2.86,2.86,5.71,5.71,8.57,0.0,8.57,1
0.0,0.0,5.71,2.86,0.0,2.86,0.0,14.29,28.57,22.86,0.0,5.71,0.0,0.0,2.86,0.0,0.0,0.0,0.0,14.29,1
5.71,0.0,5.71,0.0,5.71,0.0,0.0,5.71,0.0,8.57,2.86,0.0,2.86,2.86,37.14,0.0,0.0,17.14,2.86,2.86,1
0.0,0.0,0.0,0.0,2.86,0.0,0.0,2.86,45.71,34.29,5.71,0.0,0.0,2.86,2.86,2.86,0.0,0.0,0.0,0.0,1
17.14,0.0,0.0,2.86,2.86,5.71,0.0,5.71,11.43,17.14,2.86,2.86,2.86,8.57,2.86,5.71,2.86,8.57,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.71,0.0,2.86,5.71,0.0,0.0,0.0,8.57,22.86,8.57,0.0,8.57,0.0,0.0,0.0,2.86,2.86,28.57,0.0,2.86,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.71,22.86,8.57,11.43,0.0,0.0,2.86,5.71,2.86,0.0,0.0,0.0,0.0,1
22.86,0.0,0.0,0.0,11.43,5.71,0.0,0.0,5.71,5.71,5.71,2.86,0.0,2.86,14.29,2.86,2.86,11.43,2.86,2.86,1
14.29,0.0,0.0,5.71,8.57,8.57,0.0,0.0,8.57,11.43,5.71,2.86,0.0,2.86,11.43,8.57,0.0,5.71,0.0,5.71,1
0.0,11.43,0.0,2.86,0.0,5.71,2.86,2.86,11.43,8.57,2.86,2.86,8.57,8.57,2.86,0.0,14.29,8.57,2.86,2.86,1
0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,34.29,0.0,8.57,0.0,0.0,0.0,2.86,5.71,0.0,45.71,0.0,0.0,1
2.86,0.0,2.86,5.71,2.86,5.71,0.0,17.14,14.29,14.29,14.29,0.0,0.0,0.0,2.86,0.0,5.71,8.57,2.86,0.0,1
2.86,0.0,2.86,2.86,2.86,11.43,0.0,11.43,17.14,11.43,2.86,14.29,0.0,2.86,2.86,8.57,2.86,0.0,0.0,2.86,1
0.0,2.86,0.0,0.0,2.86,2.86,0.0,17.14,20.0,28.57,2.86,8.57,0.0,0.0,0.0,8.57,5.71,0.0,0.0,0.0,1
11.11,0.0,2.78,5.56,8.33,11.11,2.78,5.56,5.56,13.89,5.56,0.0,2.78,2.78,11.11,2.78,2.78,2.78,0.0,2.78,1
0.0,0.0,2.78,16.67,0.0,0.0,0.0,22.22,27.78,5.56,0.0,5.56,0.0,8.33,8.33,0.0,2.78,0.0,0.0,0.0,1
5.56,0.0,0.0,0.0,2.78,25.0,0.0,2.78,2.78,25.0,0.0,0.0,0.0,0.0,11.11,2.78,2.78,19.44,0.0,0.0,1
8.33,0.0,0.0,0.0,5.56,25.0,0.0,2.78,0.0,33.33,0.0,0.0,0.0,0.0,13.89,2.78,0.0,8.33,0.0,0.0,1
8.33,0.0,0.0,0.0,8.33,27.78,0.0,2.78,2.78,25.0,0.0,0.0,0.0,2.78,11.11,0.0,2.78,8.33,0.0,0.0,1
25.0,0.0,2.78,5.56,0.0,0.0,0.0,8.33,25.0,0.0,0.0,0.0,0.0,8.33,22.22,2.78,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89,16.67,16.67,8.33,2.78,2.78,5.56,2.78,2.78,0.0,2.78,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,19.44,5.56,13.89,0.0,0.0,0.0,2.78,0.0,0.0,11.11,0.0,0.0,1
2.78,2.78,2.78,2.78,0.0,11.11,5.56,5.56,2.78,5.56,5.56,0.0,2.78,2.78,25.0,2.78,2.78,2.78,5.56,8.33,1
19.44,0.0,2.78,2.78,0.0,8.33,5.56,2.78,5.56,13.89,8.33,0.0,2.78,0.0,13.89,5.56,2.78,5.56,0.0,0.0,1
22.22,0.0,11.11,0.0,0.0,11.11,0.0,2.78,2.78,13.89,2.78,0.0,0.0,0.0,19.44,5.56,0.0,0.0,2.78,5.56,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,94.44,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.78,0.0,0.0,0.0,2.78,13.89,5.56,2.78,2.78,13.89,2.78,0.0,8.33,2.78,16.67,8.33,5.56,8.33,0.0,2.78,1
11.11,0.0,0.0,2.78,5.56,2.78,0.0,0.0,0.0,2.78,5.56,2.78,22.22,0.0,16.67,8.33,16.67,2.78,0.0,0.0,1
0.0,0.0,0.0,2.78,0.0,5.56,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,41.67,2.78,0.0,41.67,0.0,0.0,1
0.0,0.0,0.0,0.0,2.78,0.0,16.67,50.0,8.33,0.0,0.0,0.0,0.0,2.78,5.56,11.11,0.0,2.78,0.0,0.0,1
5.56,0.0,0.0,0.0,2.78,0.0,2.78,13.89,16.67,36.11,0.0,0.0,0.0,0.0,8.33,0.0,5.56,2.78,0.0,5.56,1
0.0,0.0,0.0,0.0,0.0,19.44,0.0,0.0,5.56,13.89,2.78,0.0,0.0,0.0,16.67,5.56,0.0,36.11,0.0,0.0,1
8.33,2.78,0.0,2.78,0.0,5.56,0.0,13.89,16.67,5.56,0.0,8.33,8.33,5.56,5.56,2.78,0.0,2.78,2.78,8.33,1
0.0,11.11,8.33,5.56,5.56,13.89,0.0,2.78,11.11,5.56,0.0,2.78,5.56,2.78,5.56,5.56,0.0,8.33,0.0,5.56,1
13.89,5.56,8.33,0.0,5.56,13.89,0.0,2.78,2.78,13.89,0.0,0.0,5.56,0.0,19.44,2.78,2.78,2.78,0.0,0.0,1
18.92,2.7,0.0,5.41,2.7,13.51,2.7,0.0,10.81,2.7,2.7,2.7,5.41,5.41,2.7,2.7,2.7,8.11,2.7,5.41,1
5.41,0.0,0.0,8.11,0.0,5.41,0.0,5.41,29.73,10.81,0.0,13.51,2.7,0.0,13.51,0.0,0.0,5.41,0.0,0.0,1
43.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.14,0.0,0.0,0.0,13.51,0.0,0.0,0.0,5.41,2.7,0.0,0.0,1
8.11,0.0,0.0,5.41,2.7,10.81,0.0,2.7,2.7,2.7,5.41,0.0,5.41,0.0,13.51,2.7,16.22,10.81,2.7,8.11,1
5.41,0.0,0.0,2.7,2.7,0.0,0.0,0.0,24.32,24.32,2.7,0.0,5.41,2.7,0.0,5.41,0.0,24.32,0.0,0.0,1
5.41,0.0,0.0,2.7,0.0,35.14,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,13.51,2.7,0.0,37.84,0.0,0.0,1
8.11,0.0,13.51,2.7,2.7,5.41,0.0,2.7,21.62,5.41,2.7,5.41,0.0,0.0,2.7,0.0,0.0,21.62,5.41,0.0,1
10.81,0.0,2.7,5.41,0.0,8.11,5.41,10.81,5.41,8.11,0.0,2.7,5.41,2.7,10.81,10.81,2.7,0.0,2.7,5.41,1
8.11,0.0,2.7,0.0,2.7,13.51,2.7,10.81,8.11,5.41,0.0,2.7,0.0,8.11,8.11,0.0,0.0,27.03,0.0,0.0,1
18.92,0.0,2.7,5.41,0.0,8.11,2.7,10.81,8.11,10.81,0.0,2.7,0.0,8.11,13.51,2.7,0.0,0.0,0.0,5.41,1
10.81,0.0,0.0,0.0,0.0,2.7,2.7,2.7,48.65,13.51,0.0,2.7,0.0,2.7,0.0,5.41,2.7,5.41,0.0,0.0,1
0.0,0.0,0.0,2.7,0.0,0.0,0.0,21.62,45.95,10.81,8.11,2.7,0.0,0.0,0.0,0.0,5.41,2.7,0.0,0.0,1
5.41,8.11,2.7,2.7,0.0,5.41,2.7,2.7,13.51,0.0,2.7,5.41,18.92,2.7,8.11,8.11,2.7,5.41,0.0,2.7,1
5.41,2.7,2.7,5.41,0.0,13.51,2.7,5.41,0.0,10.81,0.0,2.7,0.0,2.7,16.22,5.41,2.7,21.62,0.0,0.0,1
8.11,0.0,0.0,0.0,8.11,18.92,0.0,2.7,0.0,5.41,2.7,0.0,2.7,5.41,13.51,2.7,13.51,5.41,10.81,0.0,1
0.0,0.0,0.0,0.0,2.7,2.7,0.0,0.0,2.7,56.76,0.0,0.0,0.0,0.0,18.92,0.0,0.0,13.51,2.7,0.0,1
2.7,2.7,2.7,0.0,0.0,5.41,0.0,0.0,2.7,54.05,0.0,0.0,0.0,0.0,16.22,0.0,0.0,10.81,0.0,2.7,1
16.22,5.41,2.7,2.7,0.0,2.7,0.0,2.7,2.7,5.41,5.41,0.0,0.0,2.7,16.22,5.41,10.81,13.51,2.7,2.7,1
13.51,0.0,8.11,8.11,0.0,0.0,0.0,8.11,29.73,5.41,0.0,5.41,8.11,0.0,2.7,0.0,2.7,8.11,0.0,0.0,1
5.41,2.7,2.7,2.7,2.7,5.41,2.7,16.22,18.92,2.7,2.7,8.11,2.7,2.7,0.0,2.7,5.41,8.11,0.0,5.41,1
16.22,5.41,2.7,2.7,2.7,5.41,0.0,0.0,13.51,2.7,0.0,2.7,5.41,5.41,8.11,8.11,5.41,8.11,5.41,0.0,1
7.89,2.63,2.63,2.63,2.63,18.42,0.0,7.89,13.16,5.26,0.0,0.0,5.26,0.0,2.63,10.53,5.26,13.16,0.0,0.0,1
15.79,0.0,0.0,2.63,0.0,7.89,0.0,0.0,0.0,18.42,2.63,2.63,0.0,0.0,26.32,0.0,0.0,23.68,0.0,0.0,1
5.26,0.0,0.0,10.53,5.26,0.0,0.0,2.63,26.32,7.89,7.89,5.26,2.63,0.0,5.26,2.63,2.63,10.53,0.0,5.26,1
21.05,0.0,0.0,0.0,0.0,0.0,0.0,2.63,50.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,2.63,18.42,0.0,0.0,1
0.0,0.0,0.0,2.63,0.0,0.0,0.0,10.53,42.11,5.26,31.58,5.26,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,1
2.63,0.0,2.63,0.0,10.53,10.53,5.26,2.63,2.63,10.53,0.0,2.63,0.0,0.0,15.79,10.53,5.26,5.26,7.89,5.26,1
7.89,0.0,2.63,5.26,0.0,2.63,0.0,7.89,7.89,7.89,2.63,0.0,18.42,2.63,18.42,0.0,5.26,10.53,0.0,0.0,1
7.89,2.63,2.63,5.26,2.63,10.53,0.0,2.63,18.42,13.16,0.0,5.26,7.89,0.0,0.0,10.53,2.63,7.89,0.0,0.0,1
7.89,0.0,0.0,10.53,5.26,5.26,0.0,10.53,26.32,10.53,0.0,5.26,0.0,0.0,2.63,2.63,0.0,5.26,2.63,5.26,1
18.42,0.0,0.0,0.0,0.0,23.68,0.0,0.0,5.26,5.26,2.63,7.89,0.0,2.63,7.89,7.89,2.63,13.16,0.0,2.63,1
7.89,0.0,5.26,0.0,7.89,5.26,2.63,5.26,2.63,10.53,2.63,2.63,5.26,2.63,18.42,0.0,0.0,7.89,5.26,7.89,1
2.63,0.0,2.63,2.63,0.0,10.53,0.0,10.53,10.53,10.53,10.53,10.53,0.0,2.63,7.89,5.26,2.63,2.63,2.63,5.26,1
5.26,2.63,7.89,0.0,7.89,13.16,0.0,15.79,5.26,2.63,0.0,7.89,2.63,5.26,10.53,0.0,0.0,10.53,0.0,2.63,1
2.63,0.0,0.0,0.0,0.0,0.0,0.0,31.58,28.95,2.63,15.79,2.63,0.0,2.63,0.0,5.26,2.63,5.26,0.0,0.0,1
10.53,0.0,0.0,2.63,7.89,7.89,0.0,5.26,5.26,7.89,0.0,2.63,2.63,10.53,15.79,0.0,2.63,7.89,7.89,2.63,1
7.89,0.0,0.0,5.26,2.63,7.89,7.89,5.26,2.63,7.89,2.63,2.63,7.89,0.0,21.05,0.0,2.63,7.89,2.63,5.26,1
5.26,0.0,5.26,0.0,2.63,18.42,2.63,0.0,5.26,2.63,2.63,0.0,15.79,0.0,15.79,5.26,10.53,5.26,0.0,2.63,1
2.63,0.0,2.63,0.0,10.53,13.16,0.0,5.26,5.26,13.16,0.0,5.26,0.0,0.0,13.16,7.89,5.26,2.63,7.89,5.26,1
7.89,0.0,2.63,0.0,10.53,2.63,2.63,2.63,7.89,13.16,0.0,0.0,0.0,0.0,13.16,13.16,0.0,10.53,7.89,5.26,1
2.63,5.26,2.63,2.63,5.26,7.89,13.16,0.0,10.53,0.0,0.0,2.63,7.89,5.26,5.26,2.63,5.26,5.26,7.89,7.89,1
0.0,0.0,5.26,5.26,2.63,0.0,0.0,26.32,26.32,5.26,0.0,0.0,0.0,0.0,5.26,7.89,0.0,13.16,0.0,2.63,1
15.38,0.0,0.0,0.0,0.0,7.69,7.69,5.13,10.26,10.26,5.13,2.56,0.0,10.26,5.13,0.0,7.69,7.69,0.0,5.13,1
15.38,0.0,10.26,5.13,2.56,5.13,2.56,10.26,17.95,5.13,0.0,2.56,5.13,0.0,5.13,0.0,2.56,5.13,2.56,2.56,1
15.38,0.0,2.56,2.56,2.56,15.38,2.56,5.13,2.56,15.38,0.0,0.0,7.69,2.56,10.26,5.13,0.0,5.13,2.56,2.56,1
7.69,7.69,0.0,2.56,2.56,7.69,5.13,0.0,7.69,5.13,0.0,15.38,10.26,2.56,2.56,10.26,2.56,2.56,0.0,7.69,1
20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,25.64,0.0,0.0,1
7.69,2.56,0.0,2.56,5.13,2.56,2.56,0.0,7.69,2.56,15.38,2.56,12.82,2.56,12.82,5.13,7.69,5.13,0.0,2.56,1
10.26,0.0,5.13,2.56,7.69,2.56,0.0,5.13,15.38,2.56,2.56,2.56,2.56,5.13,7.69,2.56,7.69,10.26,0.0,7.69,1
0.0,0.0,0.0,5.13,2.56,0.0,0.0,23.08,28.21,25.64,10.26,0.0,0.0,2.56,0.0,2.56,0.0,0.0,0.0,0.0,1
2.56,0.0,0.0,0.0,12.82,10.26,0.0,2.56,5.13,7.69,2.56,0.0,5.13,2.56,10.26,23.08,12.82,2.56,0.0,0.0,1
17.95,0.0,5.13,2.56,7.69,2.56,5.13,7.69,0.0,2.56,5.13,0.0,0.0,10.26,25.64,0.0,2.56,0.0,5.13,0.0,1
5.13,2.56,2.56,10.26,2.56,7.69,0.0,7.69,12.82,5.13,2.56,2.56,0.0,2.56,12.82,10.26,0.0,7.69,0.0,5.13,1
7.69,0.0,0.0,10.26,0.0,12.82,2.56,5.13,12.82,0.0,0.0,0.0,7.69,2.56,7.69,2.56,2.56,15.38,0.0,10.26,1
0.0,0.0,2.56,0.0,0.0,28.21,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,2.56,5.13,2.56,0.0,0.0,35.9,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.72,25.64,7.69,7.69,0.0,0.0,2.56,2.56,0.0,0.0,2.56,0.0,2.56,1
17.95,0.0,0.0,0.0,2.56,0.0,5.13,5.13,12.82,7.69,12.82,5.13,2.56,0.0,5.13,7.69,5.13,10.26,0.0,0.0,1
2.56,5.13,5.13,0.0,5.13,7.69,2.56,7.69,12.82,2.56,0.0,10.26,7.69,0.0,5.13,2.56,7.69,2.56,7.69,5.13,1
10.26,0.0,5.13,2.56,2.56,7.69,5.13,5.13,10.26,5.13,2.56,2.56,12.82,2.56,7.69,0.0,2.56,5.13,5.13,5.13,1
0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,38.46,7.69,5.13,2.56,0.0,2.56,0.0,0.0,0.0,38.46,0.0,0.0,1
7.69,0.0,0.0,0.0,5.13,10.26,2.56,7.69,12.82,10.26,0.0,2.56,0.0,0.0,2.56,10.26,7.69,17.95,0.0,2.56,1
28.21,0.0,0.0,0.0,0.0,2.56,0.0,5.13,7.69,5.13,5.13,0.0,5.13,2.56,7.69,7.69,7.69,12.82,2.56,0.0,1
5.13,2.56,7.69,2.56,2.56,12.82,2.56,12.82,15.38,2.56,0.0,2.56,5.13,0.0,2.56,0.0,5.13,12.82,0.0,5.13,1
0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,5.13,17.95,0.0,0.0,0.0,0.0,25.64,2.56,0.0,33.33,0.0,0.0,1
0.0,0.0,0.0,2.56,15.38,10.26,2.56,10.26,5.13,5.13,2.56,0.0,10.26,5.13,12.82,2.56,5.13,0.0,5.13,5.13,1
0.0,0.0,0.0,0.0,5.13,0.0,0.0,25.64,51.28,2.56,5.13,0.0,0.0,2.56,0.0,0.0,0.0,5.13,0.0,2.56,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.56,30.77,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,1
7.5,2.5,0.0,5.0,0.0,12.5,2.5,0.0,2.5,10.0,2.5,2.5,2.5,2.5,20.0,5.0,0.0,20.0,2.5,0.0,1
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,0.0,2.5,0.0,2.5,5.0,0.0,10.0,10.0,5.0,7.5,0.0,17.5,0.0,10.0,7.5,2.5,5.0,0.0,0.0,1
12.5,0.0,5.0,10.0,0.0,10.0,0.0,5.0,12.5,17.5,0.0,2.5,0.0,2.5,10.0,2.5,0.0,7.5,2.5,0.0,1
10.0,5.0,0.0,0.0,7.5,7.5,5.0,0.0,7.5,17.5,2.5,5.0,0.0,2.5,15.0,0.0,5.0,7.5,0.0,2.5,1
0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,17.5,27.5,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1
10.0,0.0,0.0,2.5,2.5,15.0,0.0,7.5,7.5,10.0,10.0,5.0,0.0,2.5,10.0,5.0,2.5,7.5,0.0,2.5,1
12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,25.0,17.5,5.0,7.5,0.0,2.5,1
2.5,0.0,0.0,7.5,2.5,10.0,10.0,5.0,12.5,10.0,2.5,2.5,0.0,5.0,2.5,2.5,5.0,12.5,5.0,2.5,1
15.0,2.5,2.5,0.0,7.5,10.0,0.0,10.0,10.0,7.5,0.0,0.0,0.0,0.0,2.5,5.0,17.5,5.0,2.5,2.5,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,40.0,10.0,22.5,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,1
22.5,0.0,0.0,0.0,7.5,2.5,0.0,2.5,7.5,20.0,0.0,0.0,7.5,0.0,12.5,5.0,2.5,7.5,0.0,2.5,1
2.5,2.5,0.0,5.0,5.0,2.5,5.0,0.0,7.5,2.5,7.5,0.0,10.0,0.0,5.0,22.5,7.5,12.5,2.5,0.0,1
12.5,2.5,2.5,5.0,0.0,15.0,0.0,2.5,12.5,17.5,2.5,2.5,0.0,0.0,0.0,5.0,2.5,15.0,2.5,0.0,1
5.0,0.0,5.0,2.5,5.0,7.5,2.5,0.0,5.0,2.5,0.0,15.0,15.0,2.5,5.0,10.0,2.5,10.0,0.0,5.0,1
10.0,0.0,0.0,0.0,2.5,7.5,0.0,2.5,5.0,2.5,20.0,0.0,12.5,5.0,20.0,2.5,2.5,5.0,0.0,2.5,1
30.0,0.0,0.0,0.0,0.0,5.0,0.0,12.5,10.0,5.0,0.0,0.0,10.0,2.5,7.5,5.0,7.5,5.0,0.0,0.0,1
7.5,0.0,2.5,2.5,2.5,5.0,0.0,7.5,15.0,12.5,0.0,2.5,2.5,15.0,2.5,2.5,0.0,15.0,0.0,5.0,1
0.0,0.0,0.0,0.0,12.5,7.5,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,30.0,0.0,0.0,37.5,5.0,2.5,1
0.0,10.0,0.0,5.0,0.0,17.5,2.5,2.5,10.0,5.0,2.5,2.5,2.5,0.0,2.5,7.5,7.5,20.0,0.0,2.5,1
19.51,0.0,7.32,2.44,0.0,2.44,0.0,9.76,2.44,14.63,0.0,0.0,2.44,0.0,19.51,0.0,7.32,2.44,4.88,4.88,1
4.88,2.44,0.0,7.32,4.88,12.2,0.0,9.76,14.63,9.76,2.44,12.2,2.44,2.44,2.44,4.88,0.0,4.88,0.0,2.44,1
12.2,2.44,9.76,0.0,2.44,2.44,0.0,17.07,12.2,9.76,0.0,7.32,0.0,2.44,12.2,2.44,0.0,4.88,2.44,0.0,1
19.51,0.0,4.88,0.0,0.0,14.63,2.44,0.0,2.44,14.63,0.0,4.88,2.44,0.0,7.32,7.32,14.63,2.44,0.0,2.44,1
7.32,0.0,2.44,2.44,12.2,7.32,4.88,2.44,9.76,9.76,0.0,2.44,7.32,0.0,4.88,12.2,9.76,0.0,0.0,4.88,1
0.0,0.0,2.44,12.2,4.88,2.44,2.44,9.76,19.51,17.07,2.44,4.88,0.0,2.44,2.44,4.88,4.88,0.0,2.44,4.88,1
9.76,2.44,0.0,2.44,2.44,9.76,0.0,2.44,0.0,4.88,2.44,4.88,14.63,2.44,9.76,9.76,14.63,4.88,0.0,2.44,1
2.44,0.0,2.44,2.44,0.0,9.76,0.0,9.76,9.76,9.76,9.76,9.76,0.0,4.88,7.32,4.88,2.44,4.88,2.44,7.32,1
19.51,0.0,0.0,2.44,0.0,2.44,0.0,2.44,19.51,14.63,2.44,0.0,0.0,0.0,7.32,2.44,0.0,26.83,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02,29.27,2.44,14.63,0.0,0.0,0.0,4.88,0.0,0.0,9.76,0.0,0.0,1
2.44,0.0,0.0,0.0,0.0,0.0,0.0,21.95,19.51,12.2,17.07,2.44,0.0,0.0,7.32,0.0,12.2,4.88,0.0,0.0,1
2.44,0.0,2.44,0.0,0.0,2.44,0.0,2.44,2.44,36.59,7.32,0.0,2.44,2.44,26.83,0.0,0.0,9.76,2.44,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,51.22,7.32,0.0,4.88,2.44,17.07,0.0,2.44,2.44,0.0,0.0,1
2.44,2.44,0.0,2.44,2.44,4.88,0.0,4.88,7.32,7.32,9.76,4.88,9.76,2.44,9.76,7.32,12.2,2.44,4.88,2.44,1
4.88,0.0,4.88,7.32,7.32,9.76,0.0,2.44,14.63,4.88,0.0,4.88,0.0,4.88,17.07,2.44,0.0,12.2,0.0,2.44,1
